Id. Producto,year,month,Unidades,Valores_H,num_facturas,date_index,month_sin,month_cos,lag_1_units,lag_2_units,lag_3_units,lag_12_units,rolling_3_units,rolling_6_units,rolling_12_units,lag_1_value,rolling_3_value,product_encoded
4911,2021,12,276.0,19895.79,45.0,24264,-2.4492935982947064e-16,1.0,291.0,411.0,353.0,0.0,351.6666666666667,346.1666666666667,0.0,21666.25,25736.039999999983,6
4911,2022,1,242.0,18271.58,49.0,24265,0.49999999999999994,0.8660254037844387,276.0,291.0,411.0,235.0,326.0,361.1666666666667,318.8333333333333,19895.79,23885.659999999985,6
4911,2022,2,869.0,64728.0,149.0,24266,0.8660254037844386,0.5000000000000001,242.0,276.0,291.0,397.0,269.6666666666667,332.3333333333333,319.4166666666667,18271.58,19944.539999999983,6
4911,2022,3,401.0,31290.98,61.0,24267,1.0,6.123233995736766e-17,869.0,242.0,276.0,355.0,462.3333333333333,407.0,358.75,64728.0,34298.45666666665,6
4911,2022,4,342.0,25730.28,63.0,24268,0.8660254037844387,-0.4999999999999998,401.0,869.0,242.0,264.0,504.0,415.0,362.5833333333333,31290.98,38096.85333333332,6
4911,2022,5,294.0,22514.05,46.0,24269,0.49999999999999994,-0.8660254037844387,342.0,401.0,869.0,222.0,537.3333333333334,403.5,369.0833333333333,25730.28,40583.08666666665,6
4911,2022,6,258.0,18843.41,40.0,24270,1.2246467991473532e-16,-1.0,294.0,342.0,401.0,186.0,345.6666666666667,404.0,375.0833333333333,22514.05,26511.76999999998,6
4911,2022,7,270.0,20275.4,44.0,24271,-0.4999999999999997,-0.8660254037844388,258.0,294.0,342.0,415.0,298.0,401.0,381.0833333333333,18843.41,22362.579999999984,6
4911,2022,8,314.0,21706.100000000002,44.0,24272,-0.8660254037844385,-0.5000000000000004,270.0,258.0,294.0,421.0,274.0,405.6666666666667,369.0,20275.4,20544.286666666652,6
4911,2022,9,194.0,14563.5,43.0,24273,-1.0,-1.8369701987210297e-16,314.0,270.0,258.0,353.0,280.6666666666667,313.1666666666667,360.0833333333333,21706.100000000002,20274.969999999983,6
4911,2022,10,180.0,15131.81,33.0,24274,-0.8660254037844386,0.5000000000000001,194.0,314.0,270.0,411.0,259.3333333333333,278.6666666666667,346.8333333333333,14563.5,18848.333333333318,6
4911,2022,11,246.0,18248.7,40.0,24275,-0.5000000000000004,0.8660254037844384,180.0,194.0,314.0,291.0,229.33333333333334,251.66666666666666,327.5833333333333,15131.81,17133.803333333315,6
4911,2022,12,241.0,17137.77,44.0,24276,-2.4492935982947064e-16,1.0,246.0,180.0,194.0,276.0,206.66666666666666,243.66666666666666,323.8333333333333,18248.7,15981.33666666665,6
4911,2023,1,291.0,22520.88,43.0,24277,0.49999999999999994,0.8660254037844387,241.0,246.0,180.0,242.0,222.33333333333334,240.83333333333334,320.9166666666667,17137.77,16839.42666666665,6
4911,2023,2,198.0,15850.37,33.0,24278,0.8660254037844386,0.5000000000000001,291.0,241.0,246.0,869.0,259.3333333333333,244.33333333333334,325.0,22520.88,19302.449999999986,6
4911,2023,3,317.0,23293.15,54.0,24279,1.0,6.123233995736766e-17,198.0,291.0,241.0,401.0,243.33333333333334,225.0,269.0833333333333,15850.37,18503.00666666665,6
4911,2023,4,361.0,27335.75,60.0,24280,0.8660254037844387,-0.4999999999999998,317.0,198.0,291.0,342.0,268.6666666666667,245.5,262.0833333333333,23293.15,20554.799999999985,6
4911,2023,5,426.0,31128.91,72.0,24281,0.49999999999999994,-0.8660254037844387,361.0,317.0,198.0,294.0,292.0,275.6666666666667,263.6666666666667,27335.75,22159.756666666653,6
4911,2023,6,298.0,22682.12,55.0,24282,1.2246467991473532e-16,-1.0,426.0,361.0,317.0,258.0,368.0,305.6666666666667,274.6666666666667,31128.91,27252.603333333318,6
4911,2023,7,217.0,16723.43,45.0,24283,-0.4999999999999997,-0.8660254037844388,298.0,426.0,361.0,270.0,361.6666666666667,315.1666666666667,278.0,22682.12,27048.926666666648,6
4911,2023,8,306.0,23298.21,54.0,24284,-0.8660254037844385,-0.5000000000000004,217.0,298.0,426.0,314.0,313.6666666666667,302.8333333333333,273.5833333333333,16723.43,23511.48666666665,6
4911,2023,9,215.0,17236.22,39.0,24285,-1.0,-1.8369701987210297e-16,306.0,217.0,298.0,194.0,273.6666666666667,320.8333333333333,272.9166666666667,23298.21,20901.253333333316,6
4911,2023,10,293.0,21819.24,47.0,24286,-0.8660254037844386,0.5000000000000001,215.0,306.0,217.0,180.0,246.0,303.8333333333333,274.6666666666667,17236.22,19085.953333333317,6
4911,2023,11,211.0,16068.43,37.0,24287,-0.5000000000000004,0.8660254037844384,293.0,215.0,306.0,246.0,271.3333333333333,292.5,284.0833333333333,21819.24,20784.556666666653,6
4911,2023,12,362.0,27968.08,57.0,24288,-2.4492935982947064e-16,1.0,211.0,293.0,215.0,241.0,239.66666666666666,256.6666666666667,281.1666666666667,16068.43,18374.629999999986,6
4911,2024,1,160.0,12278.14,27.0,24289,0.49999999999999994,0.8660254037844387,362.0,211.0,293.0,291.0,288.6666666666667,267.3333333333333,291.25,27968.08,21951.916666666653,6
4911,2024,2,385.0,26999.03,52.0,24290,0.8660254037844386,0.5000000000000001,160.0,362.0,211.0,198.0,244.33333333333334,257.8333333333333,280.3333333333333,12278.14,18771.549999999985,6
4911,2024,3,439.0,34636.28,80.0,24291,1.0,6.123233995736766e-17,385.0,160.0,362.0,317.0,302.3333333333333,271.0,295.9166666666667,26999.03,22415.083333333318,6
4911,2024,4,599.0,46198.47,98.0,24292,0.8660254037844387,-0.4999999999999998,439.0,385.0,160.0,361.0,328.0,308.3333333333333,306.0833333333333,34636.28,24637.81666666665,6
4911,2024,5,564.0,45479.24,89.0,24293,0.49999999999999994,-0.8660254037844387,599.0,439.0,385.0,426.0,474.3333333333333,359.3333333333333,325.9166666666667,46198.47,35944.593333333316,6
4911,2024,6,295.0,23827.25,54.0,24294,1.2246467991473532e-16,-1.0,564.0,599.0,439.0,298.0,534.0,418.1666666666667,337.4166666666667,45479.24,42104.66333333332,6
4911,2024,7,468.0,34917.46,59.0,24295,-0.4999999999999997,-0.8660254037844388,295.0,564.0,599.0,217.0,486.0,407.0,337.1666666666667,23827.25,38501.65333333332,6
4911,2024,8,452.0,35541.83,65.0,24296,-0.8660254037844385,-0.5000000000000004,468.0,295.0,564.0,306.0,442.3333333333333,458.3333333333333,358.0833333333333,34917.46,34741.31666666665,6
4911,2024,9,413.0,32577.12,65.0,24297,-1.0,-1.8369701987210297e-16,452.0,468.0,295.0,215.0,405.0,469.5,370.25,35541.83,31428.84666666665,6
4911,2024,10,355.0,29056.85,53.0,24298,-0.8660254037844386,0.5000000000000001,413.0,452.0,468.0,293.0,444.3333333333333,465.1666666666667,386.75,32577.12,34345.46999999999,6
4911,2024,11,416.0,32717.94,70.0,24299,-0.5000000000000004,0.8660254037844384,355.0,413.0,452.0,211.0,406.6666666666667,424.5,391.9166666666667,29056.85,32391.933333333316,6
4911,2024,12,349.0,27700.3,57.0,24300,-2.4492935982947064e-16,1.0,416.0,355.0,413.0,362.0,394.6666666666667,399.8333333333333,409.0,32717.94,31450.636666666647,6
4911,2025,1,359.0,27956.63,65.0,24301,0.49999999999999994,0.8660254037844387,349.0,416.0,355.0,160.0,373.3333333333333,408.8333333333333,407.9166666666667,27700.3,29825.029999999984,6
4911,2025,2,427.0,33630.0,75.0,24302,0.8660254037844386,0.5000000000000001,359.0,349.0,416.0,385.0,374.6666666666667,390.6666666666667,424.5,27956.63,29458.289999999983,6
4911,2025,3,472.0,37069.75,76.0,24303,1.0,6.123233995736766e-17,427.0,359.0,349.0,439.0,378.3333333333333,386.5,428.0,33630.0,29762.309999999987,6
4911,2025,4,522.0,42724.39,97.0,24304,0.8660254037844387,-0.4999999999999998,472.0,427.0,359.0,599.0,419.3333333333333,396.3333333333333,430.75,37069.75,32885.459999999985,6
4911,2025,5,451.0,35524.07,75.0,24305,0.49999999999999994,-0.8660254037844387,522.0,472.0,427.0,564.0,473.6666666666667,424.1666666666667,424.3333333333333,42724.39,37808.046666666654,6
4911,2025,6,261.0,22208.86,47.0,24306,1.2246467991473532e-16,-1.0,451.0,522.0,472.0,295.0,481.6666666666667,430.0,414.9166666666667,35524.07,38439.403333333314,6
4911,2025,7,444.0,33752.3,112.0,24307,-0.4999999999999997,-0.8660254037844388,261.0,451.0,522.0,468.0,411.3333333333333,415.3333333333333,412.0833333333333,22208.86,33485.77333333332,6
4911,2025,8,325.0,25724.02,58.0,24308,-0.8660254037844385,-0.5000000000000004,444.0,261.0,451.0,452.0,385.3333333333333,429.5,410.0833333333333,33752.3,30495.07666666665,6
4911,2025,9,478.0,37376.21,79.0,24309,-1.0,-1.8369701987210297e-16,325.0,444.0,261.0,413.0,343.3333333333333,412.5,399.5,25724.02,27228.393333333323,6
4911,2025,10,563.0,44845.58,90.0,24310,-0.8660254037844386,0.5000000000000001,478.0,325.0,444.0,355.0,415.6666666666667,413.5,404.9166666666667,37376.21,32284.17666666665,6
4911,2025,11,302.0,23151.87,38.0,24311,-0.5000000000000004,0.8660254037844384,563.0,478.0,325.0,416.0,455.3333333333333,420.3333333333333,422.25,44845.58,35981.936666666654,6
4911,2025,12,437.0,34641.85,71.0,24312,-2.4492935982947064e-16,1.0,302.0,563.0,478.0,349.0,447.6666666666667,395.5,412.75,23151.87,35124.553333333315,6
4912,2021,1,1363.0,45834.450000000004,89.0,24253,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
4912,2021,2,1711.0,58056.14,118.0,24254,0.8660254037844386,0.5000000000000001,1363.0,0.0,0.0,0.0,0.0,0.0,0.0,45834.450000000004,0.0,7
4912,2021,3,1449.0,47480.54,109.0,24255,1.0,6.123233995736766e-17,1711.0,1363.0,0.0,0.0,0.0,0.0,0.0,58056.14,0.0,7
4912,2021,4,1338.0,46637.090000000004,101.0,24256,0.8660254037844387,-0.4999999999999998,1449.0,1711.0,1363.0,0.0,1507.6666666666667,0.0,0.0,47480.54,50457.04333333333,7
4912,2021,5,1282.0,43257.130000000005,89.0,24257,0.49999999999999994,-0.8660254037844387,1338.0,1449.0,1711.0,0.0,1499.3333333333333,0.0,0.0,46637.090000000004,50724.58999999999,7
4912,2021,6,1236.0,41623.47,72.0,24258,1.2246467991473532e-16,-1.0,1282.0,1338.0,1449.0,0.0,1356.3333333333333,0.0,0.0,43257.130000000005,45791.58666666665,7
4912,2021,7,1710.0,57585.76,113.0,24259,-0.4999999999999997,-0.8660254037844388,1236.0,1282.0,1338.0,0.0,1285.3333333333333,1396.5,0.0,41623.47,43839.22999999998,7
4912,2021,8,1591.0,55443.090000000004,117.0,24260,-0.8660254037844385,-0.5000000000000004,1710.0,1236.0,1282.0,0.0,1409.3333333333333,1454.3333333333333,0.0,57585.76,47488.78666666665,7
4912,2021,9,1636.0,59346.91,113.0,24261,-1.0,-1.8369701987210297e-16,1591.0,1710.0,1236.0,0.0,1512.3333333333333,1434.3333333333333,0.0,55443.090000000004,51550.773333333316,7
4912,2021,10,1705.0,59385.87,126.0,24262,-0.8660254037844386,0.5000000000000001,1636.0,1591.0,1710.0,0.0,1645.6666666666667,1465.5,0.0,59346.91,57458.58666666665,7
4912,2021,11,1572.0,54721.060000000005,105.0,24263,-0.5000000000000004,0.8660254037844384,1705.0,1636.0,1591.0,0.0,1644.0,1526.6666666666667,0.0,59385.87,58058.62333333332,7
4912,2021,12,1652.0,58830.700000000004,102.0,24264,-2.4492935982947064e-16,1.0,1572.0,1705.0,1636.0,0.0,1637.6666666666667,1575.0,0.0,54721.060000000005,57817.946666666656,7
4912,2022,1,908.0,29631.31,68.0,24265,0.49999999999999994,0.8660254037844387,1652.0,1572.0,1705.0,1363.0,1643.0,1644.3333333333333,1520.4166666666667,58830.700000000004,57645.876666666656,7
4912,2022,2,1278.0,44658.07,96.0,24266,0.8660254037844386,0.5000000000000001,908.0,1652.0,1572.0,1711.0,1377.3333333333333,1510.6666666666667,1482.5,29631.31,47727.689999999995,7
4912,2022,3,1322.0,46965.19,93.0,24267,1.0,6.123233995736766e-17,1278.0,908.0,1652.0,1449.0,1279.3333333333333,1458.5,1446.4166666666667,44658.07,44373.359999999986,7
4912,2022,4,1242.0,42942.74,96.0,24268,0.8660254037844387,-0.4999999999999998,1322.0,1278.0,908.0,1338.0,1169.3333333333333,1406.1666666666667,1435.8333333333333,46965.19,40418.18999999998,7
4912,2022,5,937.0,31349.670000000002,69.0,24269,0.49999999999999994,-0.8660254037844387,1242.0,1322.0,1278.0,1282.0,1280.6666666666667,1329.0,1427.8333333333333,42942.74,44855.333333333314,7
4912,2022,6,894.0,31041.11,63.0,24270,1.2246467991473532e-16,-1.0,937.0,1242.0,1322.0,1236.0,1167.0,1223.1666666666667,1399.0833333333333,31349.670000000002,40419.19999999999,7
4912,2022,7,1362.0,47411.92,99.0,24271,-0.4999999999999997,-0.8660254037844388,894.0,937.0,1242.0,1710.0,1024.3333333333333,1096.8333333333333,1370.5833333333333,31041.11,35111.17333333332,7
4912,2022,8,1020.0,34810.49,79.0,24272,-0.8660254037844385,-0.5000000000000004,1362.0,894.0,937.0,1591.0,1064.3333333333333,1172.5,1341.5833333333333,47411.92,36600.89999999999,7
4912,2022,9,1186.0,41048.950000000004,87.0,24273,-1.0,-1.8369701987210297e-16,1020.0,1362.0,894.0,1636.0,1092.0,1129.5,1294.0,34810.49,37754.50666666665,7
4912,2022,10,684.0,25449.440000000002,53.0,24274,-0.8660254037844386,0.5000000000000001,1186.0,1020.0,1362.0,1705.0,1189.3333333333333,1106.8333333333333,1256.5,41048.950000000004,41090.45333333332,7
4912,2022,11,1378.0,46726.3,94.0,24275,-0.5000000000000004,0.8660254037844384,684.0,1186.0,1020.0,1572.0,963.3333333333334,1013.8333333333334,1171.4166666666667,25449.440000000002,33769.626666666656,7
4912,2022,12,887.0,31473.100000000002,85.0,24276,-2.4492935982947064e-16,1.0,1378.0,684.0,1186.0,1652.0,1082.6666666666667,1087.3333333333333,1155.25,46726.3,37741.563333333324,7
4912,2023,1,675.0,25511.2,57.0,24277,0.49999999999999994,0.8660254037844387,887.0,1378.0,684.0,908.0,983.0,1086.1666666666667,1091.5,31473.100000000002,34549.61333333332,7
4912,2023,2,816.0,29440.22,61.0,24278,0.8660254037844386,0.5000000000000001,675.0,887.0,1378.0,1278.0,980.0,971.6666666666666,1072.0833333333333,25511.2,34570.19999999999,7
4912,2023,3,1072.0,38170.07,81.0,24279,1.0,6.123233995736766e-17,816.0,675.0,887.0,1322.0,792.6666666666666,937.6666666666666,1033.5833333333333,29440.22,28808.17333333332,7
4912,2023,4,993.0,34889.29,81.0,24280,0.8660254037844387,-0.4999999999999998,1072.0,816.0,675.0,1242.0,854.3333333333334,918.6666666666666,1012.75,38170.07,31040.496666666655,7
4912,2023,5,1716.0,62138.51,122.0,24281,0.49999999999999994,-0.8660254037844387,993.0,1072.0,816.0,937.0,960.3333333333334,970.1666666666666,992.0,34889.29,34166.52666666665,7
4912,2023,6,1343.0,47044.61,106.0,24282,1.2246467991473532e-16,-1.0,1716.0,993.0,1072.0,894.0,1260.3333333333333,1026.5,1056.9166666666667,62138.51,45065.95666666666,7
4912,2023,7,1214.0,42163.82,98.0,24283,-0.4999999999999997,-0.8660254037844388,1343.0,1716.0,993.0,1362.0,1350.6666666666667,1102.5,1094.3333333333333,47044.61,48024.13666666666,7
4912,2023,8,1327.0,46370.45,78.0,24284,-0.8660254037844385,-0.5000000000000004,1214.0,1343.0,1716.0,1020.0,1424.3333333333333,1192.3333333333333,1082.0,42163.82,50448.97999999999,7
4912,2023,9,845.0,30173.96,66.0,24285,-1.0,-1.8369701987210297e-16,1327.0,1214.0,1343.0,1186.0,1294.6666666666667,1277.5,1107.5833333333333,46370.45,45192.959999999985,7
4912,2023,10,959.0,34099.52,86.0,24286,-0.8660254037844386,0.5000000000000001,845.0,1327.0,1214.0,684.0,1128.6666666666667,1239.6666666666667,1079.1666666666667,30173.96,39569.40999999999,7
4912,2023,11,827.0,29570.57,66.0,24287,-0.5000000000000004,0.8660254037844384,959.0,845.0,1327.0,1378.0,1043.6666666666667,1234.0,1102.0833333333333,34099.52,36881.30999999999,7
4912,2023,12,1389.0,48859.24,103.0,24288,-2.4492935982947064e-16,1.0,827.0,959.0,845.0,887.0,877.0,1085.8333333333333,1056.1666666666667,29570.57,31281.349999999988,7
4912,2024,1,531.0,19384.53,48.0,24289,0.49999999999999994,0.8660254037844387,1389.0,827.0,959.0,675.0,1058.3333333333333,1093.5,1098.0,48859.24,37509.77666666665,7
4912,2024,2,1448.0,51905.409999999996,119.0,24290,0.8660254037844386,0.5000000000000001,531.0,1389.0,827.0,816.0,915.6666666666666,979.6666666666666,1086.0,19384.53,32604.779999999988,7
4912,2024,3,1179.0,42010.46,114.0,24291,1.0,6.123233995736766e-17,1448.0,531.0,1389.0,1072.0,1122.6666666666667,999.8333333333334,1138.6666666666667,51905.409999999996,40049.726666666655,7
4912,2024,4,1522.0,55475.39,122.0,24292,0.8660254037844387,-0.4999999999999998,1179.0,1448.0,531.0,993.0,1052.6666666666667,1055.5,1147.5833333333333,42010.46,37766.79999999999,7
4912,2024,5,1444.0,51112.62,134.0,24293,0.49999999999999994,-0.8660254037844387,1522.0,1179.0,1448.0,1716.0,1383.0,1149.3333333333333,1191.6666666666667,55475.39,49797.08666666665,7
4912,2024,6,1015.0,36176.68,94.0,24294,1.2246467991473532e-16,-1.0,1444.0,1522.0,1179.0,1343.0,1381.6666666666667,1252.1666666666667,1169.0,51112.62,49532.82333333333,7
4912,2024,7,1157.0,41910.909999999996,84.0,24295,-0.4999999999999997,-0.8660254037844388,1015.0,1444.0,1522.0,1214.0,1327.0,1189.8333333333333,1141.6666666666667,36176.68,47588.22999999999,7
4912,2024,8,931.0,33506.59,80.0,24296,-0.8660254037844385,-0.5000000000000004,1157.0,1015.0,1444.0,1327.0,1205.3333333333333,1294.1666666666667,1136.9166666666667,41910.909999999996,43066.73666666666,7
4912,2024,9,1110.0,39633.25,88.0,24297,-1.0,-1.8369701987210297e-16,931.0,1157.0,1015.0,845.0,1034.3333333333333,1208.0,1103.9166666666667,33506.59,37198.05999999999,7
4912,2024,10,1154.0,42542.5,87.0,24298,-0.8660254037844386,0.5000000000000001,1110.0,931.0,1157.0,959.0,1066.0,1196.5,1126.0,39633.25,38350.24999999999,7
4912,2024,11,1188.0,42919.2,86.0,24299,-0.5000000000000004,0.8660254037844384,1154.0,1110.0,931.0,827.0,1065.0,1135.1666666666667,1142.25,42542.5,38560.77999999999,7
4912,2024,12,1059.0,37106.53,86.0,24300,-2.4492935982947064e-16,1.0,1188.0,1154.0,1110.0,1389.0,1150.6666666666667,1092.5,1172.3333333333333,42919.2,41698.31666666665,7
4912,2025,1,1040.0,36802.4,70.0,24301,0.49999999999999994,0.8660254037844387,1059.0,1188.0,1154.0,531.0,1133.6666666666667,1099.8333333333333,1144.8333333333333,37106.53,40856.07666666665,7
4912,2025,2,1003.0,37025.86,81.0,24302,0.8660254037844386,0.5000000000000001,1040.0,1059.0,1188.0,1448.0,1095.6666666666667,1080.3333333333333,1187.25,36802.4,38942.709999999985,7
4912,2025,3,1305.0,49234.969999999994,113.0,24303,1.0,6.123233995736766e-17,1003.0,1040.0,1059.0,1179.0,1034.0,1092.3333333333333,1150.1666666666667,37025.86,36978.26333333332,7
4912,2025,4,1485.0,56142.32,120.0,24304,0.8660254037844387,-0.4999999999999998,1305.0,1003.0,1040.0,1522.0,1116.0,1124.8333333333333,1160.6666666666667,49234.969999999994,41021.07666666665,7
4912,2025,5,1276.0,46432.78,97.0,24305,0.49999999999999994,-0.8660254037844387,1485.0,1305.0,1003.0,1444.0,1264.3333333333333,1180.0,1157.5833333333333,56142.32,47467.71666666665,7
4912,2025,6,712.0,26312.11,67.0,24306,1.2246467991473532e-16,-1.0,1276.0,1485.0,1305.0,1015.0,1355.3333333333333,1194.6666666666667,1143.5833333333333,46432.78,50603.35666666665,7
4912,2025,7,1067.0,39245.369999999995,142.0,24307,-0.4999999999999997,-0.8660254037844388,712.0,1276.0,1485.0,1157.0,1157.6666666666667,1136.8333333333333,1118.3333333333333,26312.11,42962.40333333332,7
4912,2025,8,850.0,31687.269999999997,78.0,24308,-0.8660254037844385,-0.5000000000000004,1067.0,712.0,1276.0,931.0,1018.3333333333334,1141.3333333333333,1110.8333333333333,39245.369999999995,37330.08666666665,7
4912,2025,9,1208.0,44477.509999999995,97.0,24309,-1.0,-1.8369701987210297e-16,850.0,1067.0,712.0,1110.0,876.3333333333334,1115.8333333333333,1104.0833333333333,31687.269999999997,32414.916666666646,7
4912,2025,10,1517.0,54865.59,106.0,24310,-0.8660254037844386,0.5000000000000001,1208.0,850.0,1067.0,1154.0,1041.6666666666667,1099.6666666666667,1112.25,44477.509999999995,38470.04999999999,7
4912,2025,11,984.0,35722.24,72.0,24311,-0.5000000000000004,0.8660254037844384,1517.0,1208.0,850.0,1188.0,1191.6666666666667,1105.0,1142.5,54865.59,43676.789999999986,7
4912,2025,12,1159.0,43033.14,96.0,24312,-2.4492935982947064e-16,1.0,984.0,1517.0,1208.0,1059.0,1236.3333333333333,1056.3333333333333,1125.5,35722.24,45021.77999999999,7
5099,2021,1,702.0,176376.66,167.0,24253,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
5099,2021,2,618.0,158720.01,165.0,24254,0.8660254037844386,0.5000000000000001,702.0,0.0,0.0,0.0,0.0,0.0,0.0,176376.66,0.0,8
5099,2021,3,561.0,143316.81,151.0,24255,1.0,6.123233995736766e-17,618.0,702.0,0.0,0.0,0.0,0.0,0.0,158720.01,0.0,8
5099,2021,4,653.0,168659.97,166.0,24256,0.8660254037844387,-0.4999999999999998,561.0,618.0,702.0,0.0,627.0,0.0,0.0,143316.81,159471.16,8
5099,2021,5,541.0,141675.65,147.0,24257,0.49999999999999994,-0.8660254037844387,653.0,561.0,618.0,0.0,610.6666666666666,0.0,0.0,168659.97,156898.92999999996,8
5099,2021,6,439.0,111371.63,125.0,24258,1.2246467991473532e-16,-1.0,541.0,653.0,561.0,0.0,585.0,0.0,0.0,141675.65,151217.47666666665,8
5099,2021,7,657.0,171552.77,182.0,24259,-0.4999999999999997,-0.8660254037844388,439.0,541.0,653.0,0.0,544.3333333333334,585.6666666666666,0.0,111371.63,140569.08333333334,8
5099,2021,8,716.0,185558.11,202.0,24260,-0.8660254037844385,-0.5000000000000004,657.0,439.0,541.0,0.0,545.6666666666666,578.1666666666666,0.0,171552.77,141533.34999999998,8
5099,2021,9,710.0,184835.53,172.0,24261,-1.0,-1.8369701987210297e-16,716.0,657.0,439.0,0.0,604.0,594.5,0.0,185558.11,156160.83666666664,8
5099,2021,10,649.0,168634.7,172.0,24262,-0.8660254037844386,0.5000000000000001,710.0,716.0,657.0,0.0,694.3333333333334,619.3333333333334,0.0,184835.53,180648.80333333332,8
5099,2021,11,648.0,167227.21,158.0,24263,-0.5000000000000004,0.8660254037844384,649.0,710.0,716.0,0.0,691.6666666666666,618.6666666666666,0.0,168634.7,179676.1133333333,8
5099,2021,12,642.0,164995.13999999998,163.0,24264,-2.4492935982947064e-16,1.0,648.0,649.0,710.0,0.0,669.0,636.5,0.0,167227.21,173565.81333333332,8
5099,2022,1,599.0,154287.6,156.0,24265,0.49999999999999994,0.8660254037844387,642.0,648.0,649.0,702.0,646.3333333333334,670.3333333333334,628.0,164995.13999999998,166952.34999999998,8
5099,2022,2,558.0,141919.57,162.0,24266,0.8660254037844386,0.5000000000000001,599.0,642.0,648.0,618.0,629.6666666666666,660.6666666666666,619.4166666666666,154287.6,162169.9833333333,8
5099,2022,3,676.0,170922.29,181.0,24267,1.0,6.123233995736766e-17,558.0,599.0,642.0,561.0,599.6666666666666,634.3333333333334,614.4166666666666,141919.57,153734.1033333333,8
5099,2022,4,808.0,206831.93,198.0,24268,0.8660254037844387,-0.4999999999999998,676.0,558.0,599.0,653.0,611.0,628.6666666666666,624.0,170922.29,155709.81999999998,8
5099,2022,5,577.0,142842.32,130.0,24269,0.49999999999999994,-0.8660254037844387,808.0,676.0,558.0,541.0,680.6666666666666,655.1666666666666,636.9166666666666,206831.93,173224.59666666665,8
5099,2022,6,406.0,104705.43,121.0,24270,1.2246467991473532e-16,-1.0,577.0,808.0,676.0,439.0,687.0,643.3333333333334,639.9166666666666,142842.32,173532.18,8
5099,2022,7,694.0,178174.04,180.0,24271,-0.4999999999999997,-0.8660254037844388,406.0,577.0,808.0,657.0,597.0,604.0,637.1666666666666,104705.43,151459.89333333334,8
5099,2022,8,519.0,131650.63,130.0,24272,-0.8660254037844385,-0.5000000000000004,694.0,406.0,577.0,716.0,559.0,619.8333333333334,640.25,178174.04,141907.26333333334,8
5099,2022,9,345.0,86850.15,92.0,24273,-1.0,-1.8369701987210297e-16,519.0,694.0,406.0,710.0,539.6666666666666,613.3333333333334,623.8333333333334,131650.63,138176.69999999998,8
5099,2022,10,510.0,130440.13,135.0,24274,-0.8660254037844386,0.5000000000000001,345.0,519.0,694.0,649.0,519.3333333333334,558.1666666666666,593.4166666666666,86850.15,132224.93999999997,8
5099,2022,11,545.0,138965.24,154.0,24275,-0.5000000000000004,0.8660254037844384,510.0,345.0,519.0,648.0,458.0,508.5,581.8333333333334,130440.13,116313.63666666666,8
5099,2022,12,483.0,128087.91,123.0,24276,-2.4492935982947064e-16,1.0,545.0,510.0,345.0,642.0,466.6666666666667,503.1666666666667,573.25,138965.24,118751.83999999998,8
5099,2023,1,436.0,113444.29000000001,105.0,24277,0.49999999999999994,0.8660254037844387,483.0,545.0,510.0,599.0,512.6666666666666,516.0,560.0,128087.91,132497.76,8
5099,2023,2,510.0,133817.22,126.0,24278,0.8660254037844386,0.5000000000000001,436.0,483.0,545.0,558.0,488.0,473.0,546.4166666666666,113444.29000000001,126832.48,8
5099,2023,3,583.0,153342.79,160.0,24279,1.0,6.123233995736766e-17,510.0,436.0,483.0,676.0,476.3333333333333,471.5,542.4166666666666,133817.22,125116.47333333333,8
5099,2023,4,471.0,124393.07,145.0,24280,0.8660254037844387,-0.4999999999999998,583.0,510.0,436.0,808.0,509.6666666666667,511.1666666666667,534.6666666666666,153342.79,133534.76666666666,8
5099,2023,5,658.0,173928.53,149.0,24281,0.49999999999999994,-0.8660254037844387,471.0,583.0,510.0,577.0,521.3333333333334,504.6666666666667,506.5833333333333,124393.07,137184.36000000002,8
5099,2023,6,445.0,116767.89,128.0,24282,1.2246467991473532e-16,-1.0,658.0,471.0,583.0,406.0,570.6666666666666,523.5,513.3333333333334,173928.53,150554.79666666666,8
5099,2023,7,515.0,137025.41,161.0,24283,-0.4999999999999997,-0.8660254037844388,445.0,658.0,471.0,694.0,524.6666666666666,517.1666666666666,516.5833333333334,116767.89,138363.1633333333,8
5099,2023,8,493.0,130244.54,126.0,24284,-0.8660254037844385,-0.5000000000000004,515.0,445.0,658.0,519.0,539.3333333333334,530.3333333333334,501.6666666666667,137025.41,142573.94333333333,8
5099,2023,9,386.0,102589.42,193.0,24285,-1.0,-1.8369701987210297e-16,493.0,515.0,445.0,345.0,484.3333333333333,527.5,499.5,130244.54,128012.61333333333,8
5099,2023,10,568.0,149095.01,136.0,24286,-0.8660254037844386,0.5000000000000001,386.0,493.0,515.0,510.0,464.6666666666667,494.6666666666667,502.9166666666667,102589.42,123286.45666666667,8
5099,2023,11,288.0,75566.25,76.0,24287,-0.5000000000000004,0.8660254037844384,568.0,386.0,493.0,545.0,482.3333333333333,510.8333333333333,507.75,149095.01,127309.65666666666,8
5099,2023,12,731.0,190336.38,187.0,24288,-2.4492935982947064e-16,1.0,288.0,568.0,386.0,483.0,414.0,449.1666666666667,486.3333333333333,75566.25,109083.56000000001,8
